iso2,year,age,sex,cases
AF,1999,15-24,Female,139.0
AF,1999,15-24,Male,55.0
AF,1999,25-34,Female,160.0
AF,1999,25-34,Male,55.0
AF,1999,35-44,Female,110.0
AF,1999,35-44,Male,47.0
AF,1999,45-54,Female,50.0
AF,1999,45-54,Male,34.0
AF,1999,55-64,Female,25.0
AF,1999,55-64,Male,21.0
AF,1999,65+,Female,8.0
AF,1999,65+,Male,8.0
AF,2000,0-14,Female,93.0
AF,2000,0-14,Male,52.0
AF,2000,15-24,Female,414.0
AF,2000,15-24,Male,228.0
AF,2000,25-34,Female,565.0
AF,2000,25-34,Male,183.0
AF,2000,35-44,Female,339.0
AF,2000,35-44,Male,149.0
AF,2000,45-54,Female,205.0
AF,2000,45-54,Male,129.0
AF,2000,55-64,Female,99.0
AF,2000,55-64,Male,94.0
AF,2000,65+,Female,36.0
AF,2000,65+,Male,80.0
AF,2001,0-14,Female,146.0
AF,2001,0-14,Male,129.0
AF,2001,15-24,Female,799.0
AF,2001,15-24,Male,379.0
AF,2001,25-34,Female,888.0
AF,2001,25-34,Male,349.0
AF,2001,35-44,Female,586.0
AF,2001,35-44,Male,274.0
AF,2001,45-54,Female,375.0
AF,2001,45-54,Male,204.0
AF,2001,55-64,Female,179.0
AF,2001,55-64,Male,139.0
AF,2001,65+,Female,89.0
AF,2001,65+,Male,103.0
AF,2002,0-14,Female,192.0
AF,2002,0-14,Male,90.0
AF,2002,15-24,Female,1119.0
AF,2002,15-24,Male,476.0
AF,2002,25-34,Female,1251.0
AF,2002,25-34,Male,481.0
AF,2002,35-44,Female,792.0
AF,2002,35-44,Male,368.0
AF,2002,45-54,Female,526.0
AF,2002,45-54,Male,246.0
AF,2002,55-64,Female,320.0
AF,2002,55-64,Male,241.0
AF,2002,65+,Female,218.0
AF,2002,65+,Male,189.0
AF,2003,0-14,Female,245.0
AF,2003,0-14,Male,127.0
AF,2003,15-24,Female,1152.0
AF,2003,15-24,Male,511.0
AF,2003,25-34,Female,1287.0
AF,2003,25-34,Male,436.0
AF,2003,35-44,Female,814.0
AF,2003,35-44,Male,284.0
AF,2003,45-54,Female,462.0
AF,2003,45-54,Male,256.0
AF,2003,55-64,Female,305.0
AF,2003,55-64,Male,288.0
AF,2003,65+,Female,158.0
AF,2003,65+,Male,203.0
AF,2004,0-14,Female,256.0
AF,2004,0-14,Male,139.0
AF,2004,15-24,Female,1360.0
AF,2004,15-24,Male,537.0
AF,2004,25-34,Female,1561.0
AF,2004,25-34,Male,568.0
AF,2004,35-44,Female,1096.0
AF,2004,35-44,Male,360.0
AF,2004,45-54,Female,645.0
AF,2004,45-54,Male,358.0
AF,2004,55-64,Female,413.0
AF,2004,55-64,Male,386.0
AF,2004,65+,Female,256.0
AF,2004,65+,Male,310.0
AF,2005,0-14,Female,320.0
AF,2005,0-14,Male,151.0
AF,2005,15-24,Female,1651.0
AF,2005,15-24,Male,606.0
AF,2005,25-34,Female,1959.0
AF,2005,25-34,Male,560.0
AF,2005,35-44,Female,1302.0
AF,2005,35-44,Male,472.0
AF,2005,45-54,Female,869.0
AF,2005,45-54,Male,453.0
AF,2005,55-64,Female,471.0
AF,2005,55-64,Male,470.0
AF,2005,65+,Female,246.0
AF,2005,65+,Male,419.0
AF,2006,0-14,Female,442.0
AF,2006,0-14,Male,193.0
AF,2006,15-24,Female,2139.0
AF,2006,15-24,Male,837.0
AF,2006,25-34,Female,2340.0
AF,2006,25-34,Male,791.0
AF,2006,35-44,Female,1654.0
AF,2006,35-44,Male,574.0
AF,2006,45-54,Female,1006.0
AF,2006,45-54,Male,572.0
AF,2006,55-64,Female,630.0
AF,2006,55-64,Male,572.0
AF,2006,65+,Female,309.0
AF,2006,65+,Male,410.0
AF,2007,0-14,Female,475.0
AF,2007,0-14,Male,186.0
AF,2007,15-24,Female,2224.0
AF,2007,15-24,Male,856.0
AF,2007,25-34,Female,2357.0
AF,2007,25-34,Male,840.0
AF,2007,35-44,Female,1708.0
AF,2007,35-44,Male,597.0
AF,2007,45-54,Female,1143.0
AF,2007,45-54,Male,566.0
AF,2007,55-64,Female,771.0
AF,2007,55-64,Male,630.0
AF,2007,65+,Female,353.0
AF,2007,65+,Male,507.0
AF,2008,0-14,Female,428.0
AF,2008,0-14,Male,187.0
AF,2008,15-24,Female,2094.0
AF,2008,15-24,Male,941.0
AF,2008,25-34,Female,2449.0
AF,2008,25-34,Male,773.0
AF,2008,35-44,Female,1614.0
AF,2008,35-44,Male,545.0
AF,2008,45-54,Female,1149.0
AF,2008,45-54,Male,570.0
AF,2008,55-64,Female,817.0
AF,2008,55-64,Male,630.0
AF,2008,65+,Female,364.0
AF,2008,65+,Male,575.0
AG,1980,0-14,Female,0.0
AG,1980,0-14,Male,0.0
AG,1980,15-24,Female,0.0
AG,1980,15-24,Male,0.0
AG,1980,25-34,Female,0.0
AG,1980,25-34,Male,0.0
AG,1980,35-44,Female,0.0
AG,1980,35-44,Male,0.0
AG,1980,45-54,Female,0.0
AG,1980,45-54,Male,0.0
AG,1980,55-64,Female,0.0
AG,1980,55-64,Male,0.0
AG,1980,65+,Female,0.0
AG,1980,65+,Male,0.0
AG,1981,0-14,Female,0.0
AG,1981,0-14,Male,0.0
AG,1981,15-24,Female,0.0
AG,1981,15-24,Male,0.0
AG,1981,25-34,Female,0.0
AG,1981,25-34,Male,0.0
AG,1981,35-44,Female,0.0
AG,1981,35-44,Male,0.0
AG,1981,45-54,Female,0.0
AG,1981,45-54,Male,0.0
AG,1981,55-64,Female,0.0
AG,1981,55-64,Male,0.0
AG,1981,65+,Female,0.0
AG,1981,65+,Male,0.0
AG,1982,0-14,Female,0.0
AG,1982,0-14,Male,0.0
AG,1982,15-24,Female,0.0
AG,1982,15-24,Male,0.0
AG,1982,25-34,Female,0.0
AG,1982,25-34,Male,0.0
AG,1982,35-44,Female,0.0
AG,1982,35-44,Male,0.0
AG,1982,45-54,Female,0.0
AG,1982,45-54,Male,0.0
AG,1982,55-64,Female,0.0
AG,1982,55-64,Male,0.0
AG,1982,65+,Female,0.0
AG,1982,65+,Male,0.0
AG,1983,0-14,Female,0.0
AG,1983,0-14,Male,0.0
AG,1983,15-24,Female,0.0
AG,1983,15-24,Male,0.0
AG,1983,25-34,Female,0.0
AG,1983,25-34,Male,0.0
AG,1983,35-44,Female,0.0
AG,1983,35-44,Male,0.0
AG,1983,45-54,Female,0.0
AG,1983,45-54,Male,0.0
AG,1983,55-64,Female,0.0
AG,1983,55-64,Male,0.0
AG,1983,65+,Female,0.0
AG,1983,65+,Male,0.0
AG,1984,0-14,Female,0.0
AG,1984,0-14,Male,0.0
AG,1984,15-24,Female,0.0
AG,1984,15-24,Male,0.0
AG,1984,25-34,Female,0.0
AG,1984,25-34,Male,0.0
AG,1984,35-44,Female,0.0
AG,1984,35-44,Male,0.0
AG,1984,45-54,Female,0.0
AG,1984,45-54,Male,0.0
AG,1984,55-64,Female,0.0
AG,1984,55-64,Male,0.0
AG,1984,65+,Female,0.0
AG,1984,65+,Male,0.0
AG,1985,0-14,Female,0.0
AG,1985,0-14,Male,0.0
AG,1985,15-24,Female,0.0
AG,1985,15-24,Male,0.0
AG,1985,25-34,Female,0.0
AG,1985,25-34,Male,0.0
AG,1985,35-44,Female,0.0
AG,1985,35-44,Male,0.0
AG,1985,45-54,Female,0.0
AG,1985,45-54,Male,0.0
AG,1985,55-64,Female,0.0
AG,1985,55-64,Male,0.0
AG,1985,65+,Female,0.0
AG,1985,65+,Male,0.0
AG,1986,0-14,Female,0.0
AG,1986,0-14,Male,0.0
AG,1986,15-24,Female,0.0
AG,1986,15-24,Male,0.0
AG,1986,25-34,Female,0.0
AG,1986,25-34,Male,0.0
AG,1986,35-44,Female,0.0
AG,1986,35-44,Male,0.0
AG,1986,45-54,Female,0.0
AG,1986,45-54,Male,0.0
AG,1986,55-64,Female,0.0
AG,1986,55-64,Male,0.0
AG,1986,65+,Female,0.0
AG,1986,65+,Male,0.0
AG,1987,0-14,Female,0.0
AG,1987,0-14,Male,0.0
AG,1987,15-24,Female,0.0
AG,1987,15-24,Male,0.0
AG,1987,25-34,Female,0.0
AG,1987,25-34,Male,0.0
AG,1987,35-44,Female,0.0
AG,1987,35-44,Male,0.0
AG,1987,45-54,Female,0.0
AG,1987,45-54,Male,0.0
AG,1987,55-64,Female,0.0
AG,1987,55-64,Male,0.0
AG,1987,65+,Female,0.0
AG,1987,65+,Male,0.0
AG,1988,0-14,Female,0.0
AG,1988,0-14,Male,0.0
AG,1988,15-24,Female,0.0
AG,1988,15-24,Male,0.0
AG,1988,25-34,Female,0.0
AG,1988,25-34,Male,0.0
AG,1988,35-44,Female,0.0
AG,1988,35-44,Male,0.0
AG,1988,45-54,Female,0.0
AG,1988,45-54,Male,0.0
AG,1988,55-64,Female,0.0
AG,1988,55-64,Male,0.0
AG,1988,65+,Female,0.0
AG,1988,65+,Male,0.0
AG,1989,0-14,Female,0.0
AG,1989,0-14,Male,0.0
AG,1989,15-24,Female,0.0
AG,1989,15-24,Male,0.0
AG,1989,25-34,Female,0.0
AG,1989,25-34,Male,0.0
AG,1989,35-44,Female,0.0
AG,1989,35-44,Male,0.0
AG,1989,45-54,Female,0.0
AG,1989,45-54,Male,0.0
AG,1989,55-64,Female,0.0
AG,1989,55-64,Male,0.0
AG,1989,65+,Female,0.0
AG,1989,65+,Male,0.0
AG,1990,0-14,Female,0.0
AG,1990,0-14,Male,0.0
AG,1990,15-24,Female,0.0
AG,1990,15-24,Male,0.0
AG,1990,25-34,Female,0.0
AG,1990,25-34,Male,0.0
AG,1990,35-44,Female,0.0
AG,1990,35-44,Male,0.0
AG,1990,45-54,Female,0.0
AG,1990,45-54,Male,0.0
AG,1990,55-64,Female,0.0
AG,1990,55-64,Male,0.0
AG,1990,65+,Female,0.0
AG,1990,65+,Male,0.0
AG,1991,0-14,Female,0.0
AG,1991,0-14,Male,0.0
AG,1991,15-24,Female,0.0
AG,1991,15-24,Male,0.0
AG,1991,25-34,Female,0.0
AG,1991,25-34,Male,0.0
AG,1991,35-44,Female,0.0
AG,1991,35-44,Male,0.0
AG,1991,45-54,Female,0.0
AG,1991,45-54,Male,0.0
AG,1991,55-64,Female,0.0
AG,1991,55-64,Male,0.0
AG,1991,65+,Female,0.0
AG,1991,65+,Male,0.0
AG,1992,0-14,Female,0.0
AG,1992,0-14,Male,0.0
AG,1992,15-24,Female,0.0
AG,1992,15-24,Male,0.0
AG,1992,25-34,Female,0.0
AG,1992,25-34,Male,0.0
AG,1992,35-44,Female,0.0
AG,1992,35-44,Male,0.0
AG,1992,45-54,Female,0.0
AG,1992,45-54,Male,0.0
AG,1992,55-64,Female,0.0
AG,1992,55-64,Male,0.0
AG,1992,65+,Female,0.0
AG,1992,65+,Male,0.0
AG,1995,0-14,Female,0.0
AG,1995,0-14,Male,0.0
AG,1995,15-24,Female,0.0
AG,1995,15-24,Male,0.0
AG,1995,25-34,Female,0.0
AG,1995,25-34,Male,0.0
AG,1995,35-44,Female,0.0
AG,1995,35-44,Male,0.0
AG,1995,45-54,Female,0.0
AG,1995,45-54,Male,0.0
AG,1995,55-64,Female,0.0
AG,1995,55-64,Male,0.0
AG,1995,65+,Female,0.0
AG,1995,65+,Male,0.0
AG,1996,0-14,Female,0.0
AG,1996,0-14,Male,0.0
AG,1996,15-24,Female,0.0
AG,1996,15-24,Male,0.0
AG,1996,25-34,Female,0.0
AG,1996,25-34,Male,0.0
AG,1996,35-44,Female,1.0
AG,1996,35-44,Male,0.0
AG,1996,45-54,Female,0.0
AG,1996,45-54,Male,1.0
AG,1996,55-64,Female,0.0
AG,1996,55-64,Male,0.0
AG,1996,65+,Female,0.0
AG,1996,65+,Male,0.0
AG,1997,0-14,Female,0.0
AG,1997,0-14,Male,0.0
AG,1997,15-24,Female,0.0
AG,1997,15-24,Male,0.0
AG,1997,25-34,Female,0.0
AG,1997,25-34,Male,0.0
AG,1997,35-44,Female,0.0
AG,1997,35-44,Male,0.0
AG,1997,45-54,Female,0.0
AG,1997,45-54,Male,0.0
AG,1997,55-64,Female,0.0
AG,1997,55-64,Male,0.0
AG,1997,65+,Female,0.0
AG,1997,65+,Male,0.0
AG,1998,0-14,Female,0.0
AG,1998,0-14,Male,0.0
AG,1998,15-24,Female,0.0
AG,1998,15-24,Male,0.0
AG,1998,25-34,Female,0.0
AG,1998,25-34,Male,0.0
AG,1998,35-44,Female,0.0
AG,1998,35-44,Male,0.0
AG,1998,45-54,Female,0.0
AG,1998,45-54,Male,0.0
AG,1998,55-64,Female,0.0
AG,1998,55-64,Male,0.0
AG,1998,65+,Female,0.0
AG,1998,65+,Male,0.0
AG,1999,0-14,Female,0.0
AG,1999,0-14,Male,0.0
AG,1999,15-24,Female,0.0
AG,1999,15-24,Male,0.0
AG,1999,25-34,Female,0.0
AG,1999,25-34,Male,0.0
AG,1999,35-44,Female,0.0
AG,1999,35-44,Male,0.0
AG,1999,45-54,Female,0.0
AG,1999,45-54,Male,0.0
AG,1999,55-64,Female,0.0
AG,1999,55-64,Male,0.0
AG,1999,65+,Female,0.0
AG,1999,65+,Male,0.0
AG,2000,0-14,Female,1.0
AG,2000,0-14,Male,0.0
AG,2000,15-24,Female,1.0
AG,2000,15-24,Male,0.0
AG,2000,25-34,Female,1.0
AG,2000,25-34,Male,0.0
AG,2000,35-44,Female,0.0
AG,2000,35-44,Male,0.0
AG,2000,45-54,Female,0.0
AG,2000,45-54,Male,0.0
AG,2000,55-64,Female,0.0
AG,2000,55-64,Male,0.0
AG,2000,65+,Female,0.0
AG,2000,65+,Male,1.0
AG,2001,0-14,Female,0.0
AG,2001,0-14,Male,0.0
AG,2001,15-24,Female,1.0
AG,2001,15-24,Male,0.0
AG,2001,25-34,Female,0.0
AG,2001,25-34,Male,0.0
AG,2001,35-44,Female,0.0
AG,2001,35-44,Male,0.0
AG,2001,45-54,Female,0.0
AG,2001,45-54,Male,0.0
AG,2001,55-64,Female,0.0
AG,2001,55-64,Male,0.0
AG,2001,65+,Female,0.0
AG,2001,65+,Male,0.0
AG,2002,0-14,Female,2.0
AG,2002,0-14,Male,0.0
AG,2002,15-24,Female,0.0
AG,2002,15-24,Male,0.0
AG,2002,25-34,Female,1.0
AG,2002,25-34,Male,1.0
AG,2002,35-44,Female,0.0
AG,2002,35-44,Male,0.0
AG,2002,45-54,Female,0.0
AG,2002,45-54,Male,0.0
AG,2002,55-64,Female,0.0
AG,2002,55-64,Male,0.0
AG,2002,65+,Female,0.0
AG,2002,65+,Male,0.0
AG,2003,0-14,Female,0.0
AG,2003,0-14,Male,0.0
AG,2003,15-24,Female,0.0
AG,2003,15-24,Male,0.0
AG,2003,25-34,Female,0.0
AG,2003,25-34,Male,1.0
AG,2003,35-44,Female,0.0
AG,2003,35-44,Male,0.0
AG,2003,45-54,Female,0.0
AG,2003,45-54,Male,0.0
AG,2003,55-64,Female,0.0
AG,2003,55-64,Male,0.0
AG,2003,65+,Female,0.0
AG,2003,65+,Male,0.0
AG,2004,0-14,Female,0.0
AG,2004,0-14,Male,0.0
AG,2004,15-24,Female,0.0
AG,2004,15-24,Male,0.0
AG,2004,25-34,Female,0.0
AG,2004,25-34,Male,0.0
AG,2004,35-44,Female,0.0
AG,2004,35-44,Male,0.0
AG,2004,45-54,Female,0.0
AG,2004,45-54,Male,0.0
AG,2004,55-64,Female,0.0
AG,2004,55-64,Male,0.0
AG,2004,65+,Female,0.0
AG,2004,65+,Male,0.0
AG,2005,0-14,Female,0.0
AG,2005,0-14,Male,0.0
AG,2005,15-24,Female,2.0
AG,2005,15-24,Male,0.0
AG,2005,25-34,Female,2.0
AG,2005,25-34,Male,0.0
AG,2005,35-44,Female,0.0
AG,2005,35-44,Male,1.0
AG,2005,45-54,Female,0.0
AG,2005,45-54,Male,1.0
AG,2005,55-64,Female,0.0
AG,2005,55-64,Male,0.0
AG,2005,65+,Female,0.0
AG,2005,65+,Male,0.0
AG,2006,0-14,Female,0.0
AG,2006,0-14,Male,0.0
AG,2006,15-24,Female,0.0
AG,2006,15-24,Male,0.0
AG,2006,25-34,Female,0.0
AG,2006,25-34,Male,0.0
AG,2006,35-44,Female,0.0
AG,2006,35-44,Male,0.0
AG,2006,45-54,Female,0.0
AG,2006,45-54,Male,0.0
AG,2006,55-64,Female,0.0
AG,2006,55-64,Male,0.0
AG,2006,65+,Female,0.0
AG,2006,65+,Male,0.0
AG,2007,0-14,Female,0.0
AG,2007,0-14,Male,0.0
AG,2007,15-24,Female,0.0
AG,2007,15-24,Male,0.0
AG,2007,25-34,Female,0.0
AG,2007,25-34,Male,0.0
AG,2007,35-44,Female,0.0
AG,2007,35-44,Male,0.0
AG,2007,45-54,Female,0.0
AG,2007,45-54,Male,1.0
AG,2007,55-64,Female,0.0
AG,2007,55-64,Male,1.0
AG,2007,65+,Female,0.0
AG,2007,65+,Male,0.0
AG,2008,0-14,Female,0.0
AG,2008,0-14,Male,0.0
AG,2008,15-24,Female,0.0
AG,2008,15-24,Male,0.0
AG,2008,25-34,Female,0.0
AG,2008,25-34,Male,0.0
AG,2008,35-44,Female,0.0
AG,2008,35-44,Male,0.0
AG,2008,45-54,Female,0.0
AG,2008,45-54,Male,1.0
AG,2008,55-64,Female,0.0
AG,2008,55-64,Male,0.0
AG,2008,65+,Female,0.0
AG,2008,65+,Male,0.0
AI,1980,0-14,Female,0.0
AI,1980,0-14,Male,0.0
AI,1980,15-24,Female,0.0
AI,1980,15-24,Male,0.0
AI,1980,25-34,Female,0.0
AI,1980,25-34,Male,0.0
AI,1980,35-44,Female,0.0
AI,1980,35-44,Male,0.0
AI,1980,45-54,Female,0.0
AI,1980,45-54,Male,0.0
AI,1980,55-64,Female,0.0
AI,1980,55-64,Male,0.0
AI,1980,65+,Female,0.0
AI,1980,65+,Male,0.0
AI,1981,0-14,Female,0.0
AI,1981,0-14,Male,0.0
AI,1981,15-24,Female,0.0
AI,1981,15-24,Male,0.0
AI,1981,25-34,Female,0.0
AI,1981,25-34,Male,0.0
AI,1981,35-44,Female,0.0
AI,1981,35-44,Male,0.0
AI,1981,45-54,Female,0.0
AI,1981,45-54,Male,0.0
AI,1981,55-64,Female,0.0
AI,1981,55-64,Male,0.0
AI,1981,65+,Female,0.0
AI,1981,65+,Male,0.0
AI,1982,0-14,Female,0.0
AI,1982,0-14,Male,0.0
AI,1982,15-24,Female,0.0
AI,1982,15-24,Male,0.0
AI,1982,25-34,Female,0.0
AI,1982,25-34,Male,0.0
AI,1982,35-44,Female,0.0
AI,1982,35-44,Male,0.0
AI,1982,45-54,Female,0.0
AI,1982,45-54,Male,0.0
AI,1982,55-64,Female,0.0
AI,1982,55-64,Male,0.0
AI,1982,65+,Female,0.0
AI,1982,65+,Male,0.0
AI,1983,0-14,Female,0.0
AI,1983,0-14,Male,0.0
AI,1983,15-24,Female,0.0
AI,1983,15-24,Male,0.0
AI,1983,25-34,Female,0.0
AI,1983,25-34,Male,0.0
AI,1983,35-44,Female,0.0
AI,1983,35-44,Male,0.0
AI,1983,45-54,Female,0.0
AI,1983,45-54,Male,0.0
AI,1983,55-64,Female,0.0
AI,1983,55-64,Male,0.0
AI,1983,65+,Female,0.0
AI,1983,65+,Male,0.0
AI,1984,0-14,Female,0.0
AI,1984,0-14,Male,0.0
AI,1984,15-24,Female,0.0
AI,1984,15-24,Male,0.0
AI,1984,25-34,Female,0.0
AI,1984,25-34,Male,0.0
AI,1984,35-44,Female,0.0
AI,1984,35-44,Male,0.0
AI,1984,45-54,Female,0.0
AI,1984,45-54,Male,0.0
AI,1984,55-64,Female,0.0
AI,1984,55-64,Male,0.0
AI,1984,65+,Female,0.0
AI,1984,65+,Male,0.0
AI,1985,0-14,Female,0.0
AI,1985,0-14,Male,0.0
AI,1985,15-24,Female,0.0
AI,1985,15-24,Male,0.0
AI,1985,25-34,Female,0.0
AI,1985,25-34,Male,0.0
AI,1985,35-44,Female,0.0
AI,1985,35-44,Male,0.0
AI,1985,45-54,Female,0.0
AI,1985,45-54,Male,0.0
AI,1985,55-64,Female,0.0
AI,1985,55-64,Male,0.0
AI,1985,65+,Female,0.0
AI,1985,65+,Male,0.0
AI,1986,0-14,Female,0.0
AI,1986,0-14,Male,0.0
AI,1986,15-24,Female,0.0
AI,1986,15-24,Male,0.0
AI,1986,25-34,Female,0.0
AI,1986,25-34,Male,0.0
AI,1986,35-44,Female,0.0
AI,1986,35-44,Male,0.0
AI,1986,45-54,Female,0.0
AI,1986,45-54,Male,0.0
AI,1986,55-64,Female,0.0
AI,1986,55-64,Male,0.0
AI,1986,65+,Female,0.0
AI,1986,65+,Male,0.0
AI,1987,0-14,Female,0.0
AI,1987,0-14,Male,0.0
AI,1987,15-24,Female,0.0
AI,1987,15-24,Male,0.0
AI,1987,25-34,Female,0.0
AI,1987,25-34,Male,0.0
AI,1987,35-44,Female,0.0
AI,1987,35-44,Male,0.0
AI,1987,45-54,Female,0.0
AI,1987,45-54,Male,0.0
AI,1987,55-64,Female,0.0
AI,1987,55-64,Male,0.0
AI,1987,65+,Female,0.0
AI,1987,65+,Male,0.0
AI,1988,0-14,Female,0.0
AI,1988,0-14,Male,0.0
AI,1988,15-24,Female,0.0
AI,1988,15-24,Male,0.0
AI,1988,25-34,Female,0.0
AI,1988,25-34,Male,0.0
AI,1988,35-44,Female,0.0
AI,1988,35-44,Male,0.0
AI,1988,45-54,Female,0.0
AI,1988,45-54,Male,0.0
AI,1988,55-64,Female,0.0
AI,1988,55-64,Male,0.0
AI,1988,65+,Female,0.0
AI,1988,65+,Male,0.0
AI,1989,0-14,Female,0.0
AI,1989,0-14,Male,0.0
AI,1989,15-24,Female,0.0
AI,1989,15-24,Male,0.0
AI,1989,25-34,Female,0.0
AI,1989,25-34,Male,0.0
AI,1989,35-44,Female,0.0
AI,1989,35-44,Male,0.0
AI,1989,45-54,Female,0.0
AI,1989,45-54,Male,0.0
AI,1989,55-64,Female,0.0
AI,1989,55-64,Male,0.0
AI,1989,65+,Female,0.0
AI,1989,65+,Male,0.0
AI,1990,0-14,Female,0.0
AI,1990,0-14,Male,0.0
AI,1990,15-24,Female,0.0
AI,1990,15-24,Male,0.0
AI,1990,25-34,Female,0.0
AI,1990,25-34,Male,0.0
AI,1990,35-44,Female,0.0
AI,1990,35-44,Male,0.0
AI,1990,45-54,Female,0.0
AI,1990,45-54,Male,0.0
AI,1990,55-64,Female,0.0
AI,1990,55-64,Male,0.0
AI,1990,65+,Female,0.0
AI,1990,65+,Male,0.0
AI,1991,0-14,Female,0.0
AI,1991,0-14,Male,0.0
AI,1991,15-24,Female,0.0
AI,1991,15-24,Male,0.0
AI,1991,25-34,Female,0.0
AI,1991,25-34,Male,0.0
AI,1991,35-44,Female,0.0
AI,1991,35-44,Male,0.0
AI,1991,45-54,Female,0.0
AI,1991,45-54,Male,0.0
AI,1991,55-64,Female,0.0
AI,1991,55-64,Male,0.0
AI,1991,65+,Female,0.0
AI,1991,65+,Male,0.0
AI,1992,0-14,Female,0.0
AI,1992,0-14,Male,0.0
AI,1992,15-24,Female,0.0
AI,1992,15-24,Male,0.0
AI,1992,25-34,Female,0.0
AI,1992,25-34,Male,0.0
AI,1992,35-44,Female,0.0
AI,1992,35-44,Male,0.0
AI,1992,45-54,Female,0.0
AI,1992,45-54,Male,0.0
AI,1992,55-64,Female,0.0
AI,1992,55-64,Male,0.0
AI,1992,65+,Female,0.0
AI,1992,65+,Male,0.0
AI,1995,0-14,Female,0.0
AI,1995,0-14,Male,0.0
AI,1995,15-24,Female,0.0
AI,1995,15-24,Male,0.0
AI,1995,25-34,Female,0.0
AI,1995,25-34,Male,0.0
AI,1995,35-44,Female,0.0
AI,1995,35-44,Male,0.0
AI,1995,45-54,Female,0.0
AI,1995,45-54,Male,0.0
AI,1995,55-64,Female,0.0
AI,1995,55-64,Male,0.0
AI,1995,65+,Female,0.0
AI,1995,65+,Male,0.0
AI,1997,0-14,Female,0.0
AI,1997,0-14,Male,0.0
AI,1997,15-24,Female,0.0
AI,1997,15-24,Male,0.0
AI,1997,25-34,Female,0.0
AI,1997,25-34,Male,0.0
AI,1997,35-44,Female,0.0
AI,1997,35-44,Male,0.0
AI,1997,45-54,Female,0.0
AI,1997,45-54,Male,0.0
AI,1997,55-64,Female,0.0
AI,1997,55-64,Male,0.0
AI,1997,65+,Female,0.0
AI,1997,65+,Male,0.0
AI,2001,0-14,Female,0.0
AI,2001,0-14,Male,0.0
AI,2001,15-24,Female,0.0
AI,2001,15-24,Male,0.0
AI,2001,25-34,Female,0.0
AI,2001,25-34,Male,0.0
AI,2001,35-44,Female,0.0
AI,2001,35-44,Male,0.0
AI,2001,45-54,Female,0.0
AI,2001,45-54,Male,0.0
AI,2001,55-64,Female,0.0
AI,2001,55-64,Male,0.0
AI,2001,65+,Female,0.0
AI,2001,65+,Male,0.0
AI,2002,0-14,Female,0.0
AI,2002,0-14,Male,0.0
AI,2002,15-24,Female,0.0
AI,2002,15-24,Male,0.0
AI,2002,25-34,Female,0.0
AI,2002,25-34,Male,0.0
AI,2002,35-44,Female,0.0
AI,2002,35-44,Male,0.0
AI,2002,45-54,Female,0.0
AI,2002,45-54,Male,0.0
AI,2002,55-64,Female,0.0
AI,2002,55-64,Male,0.0
AI,2002,65+,Female,0.0
AI,2002,65+,Male,0.0
AI,2003,0-14,Female,0.0
AI,2003,0-14,Male,0.0
AI,2003,15-24,Female,0.0
AI,2003,15-24,Male,0.0
AI,2003,25-34,Female,0.0
AI,2003,25-34,Male,0.0
AI,2003,35-44,Female,1.0
AI,2003,35-44,Male,0.0
AI,2003,45-54,Female,0.0
AI,2003,45-54,Male,0.0
AI,2003,55-64,Female,0.0
AI,2003,55-64,Male,0.0
AI,2003,65+,Female,0.0
AI,2003,65+,Male,0.0
AI,2004,0-14,Female,0.0
AI,2004,0-14,Male,0.0
AI,2004,15-24,Female,0.0
AI,2004,15-24,Male,0.0
AI,2004,25-34,Female,0.0
AI,2004,25-34,Male,0.0
AI,2004,35-44,Female,0.0
AI,2004,35-44,Male,0.0
AI,2004,45-54,Female,0.0
AI,2004,45-54,Male,0.0
AI,2004,55-64,Female,0.0
AI,2004,55-64,Male,0.0
AI,2004,65+,Female,0.0
AI,2004,65+,Male,0.0
AI,2006,0-14,Female,0.0
AI,2006,0-14,Male,0.0
AI,2006,15-24,Female,0.0
AI,2006,15-24,Male,0.0
AI,2006,25-34,Female,0.0
AI,2006,25-34,Male,0.0
AI,2006,35-44,Female,0.0
AI,2006,35-44,Male,0.0
AI,2006,45-54,Female,0.0
AI,2006,45-54,Male,0.0
AI,2006,55-64,Female,0.0
AI,2006,55-64,Male,0.0
AI,2006,65+,Female,0.0
AI,2006,65+,Male,0.0
AI,2007,0-14,Female,0.0
AI,2007,0-14,Male,0.0
AI,2007,15-24,Female,0.0
AI,2007,15-24,Male,0.0
AI,2007,25-34,Female,0.0
AI,2007,25-34,Male,0.0
AI,2007,35-44,Female,0.0
AI,2007,35-44,Male,0.0
AI,2007,45-54,Female,0.0
AI,2007,45-54,Male,0.0
AI,2007,55-64,Female,0.0
AI,2007,55-64,Male,0.0
AI,2007,65+,Female,0.0
AI,2007,65+,Male,0.0
AI,2008,0-14,Female,0.0
AI,2008,0-14,Male,0.0
AI,2008,15-24,Female,0.0
AI,2008,15-24,Male,0.0
AI,2008,25-34,Female,0.0
AI,2008,25-34,Male,0.0
AI,2008,35-44,Female,0.0
AI,2008,35-44,Male,0.0
AI,2008,45-54,Female,0.0
AI,2008,45-54,Male,0.0
AI,2008,55-64,Female,0.0
AI,2008,55-64,Male,0.0
AI,2008,65+,Female,0.0
AI,2008,65+,Male,0.0
AL,1980,0-14,Female,0.0
AL,1980,0-14,Male,0.0
AL,1980,15-24,Female,0.0
AL,1980,15-24,Male,0.0
